wavelength	transmission	transmission
nm	%	%
	NaCl, not irradiated	NaCl, irradiated with X-rays
767.7	84.386	46.541
767.599999	84.340999	46.537
767.5	84.348999	46.539
767.4	84.338	46.542
767.3	84.360999	46.529
767.2	84.33	46.527
767.099999	84.351	46.525
767	84.313999	46.508
766.9	84.319	46.495
766.8	84.338	46.478
766.7	84.352999	46.472
766.599999	84.312	46.481
766.5	84.304	46.483
766.4	84.312	46.468
766.3	84.336	46.452
766.2	84.367999	46.453
766.099999	84.338	46.445
766	84.323	46.426
765.9	84.303	46.428999
765.8	84.285	46.437
765.7	84.296	46.435
765.599999	84.316	46.432
765.5	84.322	46.408
765.4	84.311	46.41
765.3	84.291	46.401
765.2	84.322	46.389
765.099999	84.304999	46.374
765	84.351	46.37
764.9	84.328	46.366
764.8	84.309	46.358
764.7	84.312	46.357
764.599999	84.316	46.357
764.5	84.328999	46.372
764.4	84.335	46.326
764.3	84.289999	46.325
764.2	84.291	46.332
764.099999	84.295	46.34
764	84.299	46.294999
763.9	84.328999	46.314
763.8	84.319999	46.288
763.7	84.323	46.282
763.599999	84.308	46.272
763.5	84.298	46.285
763.4	84.271	46.29
763.3	84.301999	46.271
763.2	84.292	46.258
763.099999	84.277999	46.248
763	84.226	46.263
762.9	84.313999	46.252
762.8	84.246	46.235
762.7	84.296	46.229
762.599999	84.269	46.229
762.5	84.25	46.215
762.4	84.301	46.192
762.3	84.324	46.203
762.2	84.292999	46.199
762.099999	84.321	46.196
762	84.307	46.201
761.9	84.282	46.178999
761.8	84.276	46.171
761.7	84.265	46.178
761.599999	84.291	46.157
761.5	84.294	46.151
761.4	84.253	46.136
761.3	84.236	46.13
761.2	84.296	46.132
761.099999	84.279	46.12
761	84.301999	46.119
760.9	84.295	46.111999
760.8	84.282	46.09
760.7	84.244	46.092
760.599999	84.274	46.1
760.5	84.308	46.077
760.4	84.306	46.06
760.3	84.318	46.06
760.2	84.304	46.05
760.099999	84.267	46.039
760	84.287	46.035
759.9	84.247	46.028
759.8	84.238	46.041
759.7	84.245	46.028
759.599999	84.25	46.02
759.5	84.233	46.019
759.4	84.202999	46.025
759.3	84.232	46.006
759.2	84.284	45.976
759.099999	84.267	45.988
759	84.27	45.981
758.9	84.232	45.965
758.8	84.259	45.978
758.7	84.275	45.973
758.599999	84.226999	45.949
758.5	84.209999	45.948
758.4	84.239	45.922
758.3	84.248	45.916
758.2	84.251	45.927
758.099999	84.229	45.907
758	84.245	45.927
757.9	84.268	45.896
757.8	84.212	45.907
757.7	84.265999	45.886
757.599999	84.221999	45.881
757.5	84.228	45.866
757.4	84.252	45.862
757.3	84.253999	45.843
757.2	84.261	45.873
757.099999	84.285	45.864
757	84.212	45.834
756.9	84.247	45.82
756.8	84.167999	45.853
756.7	84.152	45.821
756.599999	84.157	45.805
756.5	84.182	45.805
756.4	84.214999	45.814
756.3	84.232	45.811
756.2	84.185	45.792
756.099999	84.173	45.787
756	84.193	45.789
755.9	84.205	45.791
755.8	84.209	45.782
755.7	84.229	45.778
755.599999	84.228	45.758
755.5	84.225	45.743
755.4	84.186	45.75
755.3	84.184	45.742
755.2	84.217	45.722
755.099999	84.223	45.719
755	84.22	45.7
754.9	84.202999	45.688
754.8	84.187	45.705
754.7	84.162	45.687
754.599999	84.172	45.671
754.5	84.188	45.671
754.4	84.197	45.673
754.3	84.209999	45.678
754.2	84.208	45.66
754.099999	84.187	45.645
754	84.173	45.652
753.9	84.206	45.644
753.8	84.246	45.638
753.7	84.228	45.642
753.599999	84.179	45.619
753.5	84.155	45.601
753.4	84.17	45.592
753.3	84.153	45.595
753.2	84.128	45.567
753.099999	84.155999	45.592
753	84.201	45.543
752.9	84.204	45.558
752.8	84.142	45.565
752.7	84.154	45.548
752.599999	84.172	45.542
752.5	84.205	45.537
752.4	84.158999	45.546
752.3	84.189	45.526
752.2	84.213	45.531
752.099999	84.161	45.505
752	84.194999	45.482
751.9	84.154	45.487
751.8	84.124	45.514
751.7	84.178	45.47
751.599999	84.119	45.451
751.5	84.163	45.469
751.4	84.155	45.469
751.3	84.162	45.449
751.2	84.186	45.433
751.099999	84.196	45.458
751	84.155999	45.428
750.9	84.166	45.447
750.8	84.157	45.419
750.7	84.175	45.409
750.599999	84.178	45.407
750.5	84.155	45.399
750.4	84.187	45.378
750.3	84.169	45.375
750.2	84.158	45.38
750.099999	84.17	45.355
750	84.149	45.359
749.9	84.136	45.358
749.8	84.124	45.349
749.7	84.143	45.334
749.599999	84.165	45.329
749.5	84.155999	45.315
749.4	84.134	45.319
749.3	84.111	45.312
749.2	84.108	45.302
749.099999	84.129	45.299
749	84.151	45.276
748.9	84.163	45.268
748.8	84.142	45.271
748.7	84.147	45.261
748.599999	84.146	45.242
748.5	84.178	45.238
748.4	84.192	45.239
748.3	84.153	45.223
748.2	84.133	45.214
748.099999	84.163	45.201
748	84.151	45.214
747.9	84.166	45.204
747.8	84.11	45.187
747.7	84.131	45.182
747.599999	84.155999	45.158
747.5	84.14	45.151
747.4	84.155	45.151
747.3	84.163	45.159
747.2	84.143999	45.158
747.099999	84.155	45.133
747	84.11	45.105
746.9	84.111	45.133
746.8	84.118	45.121
746.7	84.107	45.114
746.599999	84.084	45.074
746.5	84.116999	45.071
746.4	84.079	45.084
746.3	84.101	45.089
746.2	84.129	45.07
746.099999	84.096999	45.05
746	84.128	45.046
745.9	84.134	45.034
745.8	84.135	45.029
745.7	84.114999	45.032
745.599999	84.104	45.006
745.5	84.107	45.001
745.4	84.136	44.995
745.3	84.113	44.985
745.2	84.121	44.985
745.099999	84.106	44.967
745	84.102	44.952
744.9	84.087999	44.958
744.8	84.099999	44.952
744.7	84.087999	44.958
744.599999	84.089	44.935
744.5	84.104999	44.922
744.4	84.114	44.917
744.3	84.116	44.904
744.2	84.13	44.892
744.099999	84.131	44.896
744	84.092999	44.892
743.9	84.104	44.876
743.8	84.102	44.887
743.7	84.084999	44.878
743.599999	84.084999	44.874
743.5	84.089	44.862
743.4	84.072	44.848
743.3	84.092	44.847
743.2	84.114999	44.825
743.099999	84.116999	44.804
743	84.084999	44.799
742.9	84.089	44.801
742.8	84.067	44.787
742.7	84.054	44.773
742.599999	84.091	44.759
742.5	84.057	44.77
742.4	84.084	44.749
742.3	84.057	44.75
742.2	84.096	44.746
742.099999	84.089	44.734
742	84.078	44.71
741.9	84.095	44.689
741.8	84.09	44.706
741.7	84.079	44.701
741.599999	84.047	44.666
741.5	84.072999	44.694
741.4	84.122	44.685
741.3	84.089	44.668
741.2	84.077	44.65
741.099999	84.080999	44.645
741	84.059	44.638
740.9	84.036999	44.627
740.8	84.054	44.611
740.7	84.059	44.616
740.599999	84.063	44.607
740.5	84.043	44.594
740.4	84.048999	44.573
740.3	84.063	44.586
740.2	84.060999	44.588
740.099999	84.071	44.585
740	84.057999	44.562
739.9	84.075999	44.539
739.8	84.051	44.535
739.7	84.025	44.526
739.599999	84.045999	44.523
739.5	84.044	44.522
739.4	84.011	44.505
739.3	84.041	44.486
739.2	84.087999	44.485
739.099999	84.051	44.486
739	84.031	44.468
738.9	84.03	44.451
738.8	84.036999	44.444
738.7	84.041	44.443
738.599999	84.02	44.433
738.5	84.025	44.421
738.4	84.036999	44.425
738.3	84.062	44.41
738.2	84.067	44.386
738.099999	84.03	44.39
738	84.03	44.381
737.9	84.038	44.374
737.8	84.021	44.368
737.7	84.036	44.344
737.599999	84.059	44.336
737.5	84.055	44.324
737.4	84.048999	44.307
737.3	84.025	44.316
737.2	84.016	44.303
737.099999	84.001	44.288
737	84.045	44.293
736.9	84.048999	44.275
736.8	84.036	44.259
736.7	84.048999	44.258
736.599999	84.066	44.254
736.5	84.064	44.239
736.4	84.033	44.239
736.3	84.018	44.236
736.2	83.992999	44.203
736.099999	84.009	44.222
736	84.048999	44.189
735.9	83.994	44.186
735.8	84.059	44.171
735.7	84.002	44.157
735.599999	83.962999	44.168
735.5	84.009	44.148
735.4	84.009999	44.141
735.3	84.004	44.123
735.2	83.982999	44.125
735.099999	83.989999	44.113
735	84.029	44.086
734.9	84.021	44.1
734.8	84.02	44.087
734.7	83.974999	44.09
734.599999	83.974999	44.068
734.5	84.024	44.066
734.4	84.021999	44.021
734.3	84.011	44.029
734.2	84.009999	44.034
734.099999	83.986	43.996
734	84.048	43.992
733.9	84.021999	43.991
733.8	84.045	43.997
733.7	84.012	43.985
733.599999	84.013	43.955
733.5	84.044	43.95
733.4	84.031	43.949
733.3	84.009	43.926
733.2	84.003	43.922
733.099999	83.992999	43.902
733	84.003	43.884
732.9	84.012	43.895
732.8	83.996	43.892
732.7	83.988	43.876
732.599999	84.02	43.858
732.5	84.001	43.847
732.4	83.982	43.848
732.3	83.999	43.836
732.2	84.004	43.806
732.099999	83.982999	43.8
732	83.956	43.801
731.9	83.986	43.791999
731.8	83.989999	43.787
731.7	83.965999	43.768
731.599999	83.98	43.747
731.5	83.994	43.757
731.4	84.03	43.747
731.3	83.982999	43.746
731.2	83.986999	43.727
731.099999	83.945	43.707
731	83.935999	43.69
730.9	83.958999	43.694
730.8	83.989999	43.673
730.7	83.989999	43.663
730.599999	84.03	43.657
730.5	83.928	43.64
730.4	83.944	43.645
730.3	84	43.635
730.2	83.97	43.62
730.099999	83.997999	43.611
730	83.952	43.604
729.9	83.919999	43.588
729.8	83.999	43.563
729.7	83.93	43.543
729.599999	84.009	43.543
729.5	83.986999	43.545
729.4	83.967	43.525
729.3	84.003	43.518
729.2	83.961	43.51
729.099999	83.989	43.505
729	83.988	43.485
728.9	83.953	43.469
728.8	83.938999	43.46
728.7	83.950999	43.451
728.599999	83.934	43.454
728.5	83.943	43.425
728.4	83.933	43.419999
728.3	83.935	43.407
728.2	83.945	43.395
728.099999	83.922	43.384
728	83.945	43.358
727.9	83.989	43.356
727.8	83.964	43.362
727.7	83.932	43.339
727.599999	83.968	43.324
727.5	83.965999	43.327
727.4	83.949	43.312
727.3	83.913	43.297
727.2	83.908	43.288
727.099999	83.919	43.276
727	83.952	43.267
726.9	83.965999	43.252
726.8	83.923999	43.24
726.7	83.933	43.214
726.599999	83.928	43.221
726.5	83.932	43.215
726.4	83.947	43.198
726.3	83.953	43.175
726.2	83.938	43.162
726.099999	83.932	43.166
726	83.934	43.148
725.9	83.931	43.138
725.8	83.929	43.133
725.7	83.945	43.122
725.599999	83.909	43.107
725.5	83.91	43.098
725.4	83.884	43.088
725.3	83.945	43.071
725.2	83.955	43.053
725.099999	83.945	43.045
725	83.965	43.042
724.9	83.965	43.044
724.8	83.956	43.047999
724.7	83.91	43.004
724.599999	83.984	43
724.5	83.913	42.968
724.4	83.914999	42.969
724.3	83.892	42.972
724.2	83.919999	42.944
724.099999	83.931	42.943
724	83.931	42.917
723.9	83.925	42.886
723.8	83.867	42.914
723.7	83.945	42.891
723.599999	83.946	42.849
723.5	83.952	42.855
723.4	83.952	42.841
723.3	83.94	42.834
723.2	83.881	42.831
723.099999	83.898	42.817
723	83.879	42.8
722.9	83.935999	42.792
722.8	83.922	42.781
722.7	83.91	42.755
722.599999	83.893	42.75
722.5	83.926999	42.732
722.4	83.938	42.728
722.3	83.962	42.71
722.2	83.916	42.7
722.099999	83.923	42.689
722	83.916	42.675
721.9	83.911999	42.661
721.8	83.931	42.652
721.7	83.935	42.64
721.599999	83.909	42.627
721.5	83.928	42.625
721.4	83.946	42.614
721.3	83.941	42.603
721.2	83.94	42.605
721.099999	83.947	42.588
721	83.929	42.555
720.9	83.877	42.551
720.8	83.896	42.541
720.7	83.882	42.527
720.599999	83.884	42.519
720.5	83.862	42.511
720.4	83.848	42.482
720.3	83.87	42.475
720.2	83.901	42.456
720.099999	83.913	42.437
720	83.914	42.411
719.9	83.917	42.421
719.8	83.902	42.411
719.7	83.919	42.417
719.599999	83.88	42.371
719.5	83.872999	42.36
719.4	83.858999	42.37
719.3	83.858	42.352
719.2	83.886	42.329
719.099999	83.889	42.322
719	83.845	42.318
718.9	83.866	42.308
718.8	83.928	42.289
718.7	83.852999	42.299
718.599999	83.877	42.278
718.5	83.855999	42.248
718.4	83.824	42.26
718.3	83.884	42.225
718.2	83.895	42.206
718.099999	83.905	42.196
718	83.923999	42.175
717.9	83.899	42.18
717.8	83.879	42.166
717.7	83.860999	42.166
717.599999	83.858	42.139
717.5	83.869	42.129
717.4	83.881	42.115
717.3	83.852999	42.11
717.2	83.864	42.081
717.099999	83.838	42.079
717	83.827	42.072
716.9	83.838	42.065
716.8	83.85	42.053
716.7	83.857	42.024
716.599999	83.88	42.02
716.5	83.882	42.015
716.4	83.878	42.008
716.3	83.848999	41.988
716.2	83.84	41.973
716.099999	83.83	41.959
716	83.847	41.938
715.9	83.862	41.929
715.8	83.851	41.917
715.7	83.872999	41.896
715.599999	83.851	41.895
715.5	83.838	41.889
715.4	83.855	41.872
715.3	83.855999	41.86
715.2	83.84	41.837999
715.099999	83.852	41.842
715	83.845	41.832
714.9	83.819	41.819
714.8	83.833	41.807
714.7	83.823	41.778
714.599999	83.819999	41.778
714.5	83.801999	41.765
714.4	83.797	41.731
714.3	83.824	41.721
714.2	83.836	41.735
714.099999	83.836999	41.718
714	83.789	41.702
713.9	83.809	41.688
713.8	83.838	41.674
713.7	83.846	41.652
713.599999	83.799	41.665
713.5	83.795	41.633
713.4	83.825	41.632
713.3	83.804999	41.638
713.2	83.855	41.604
713.099999	83.806	41.587
713	83.813999	41.561
712.9	83.784	41.566
712.8	83.763	41.549
712.7	83.789999	41.533
712.599999	83.821	41.518
712.5	83.818	41.498
712.4	83.768	41.513
712.3	83.76	41.483
712.2	83.801	41.455
712.099999	83.781	41.449
712	83.782	41.45
711.9	83.781	41.439
711.8	83.777999	41.423
711.7	83.81	41.399
711.599999	83.796	41.411
711.5	83.791	41.398
711.4	83.764	41.398
711.3	83.77	41.39
711.2	83.816999	41.36
711.099999	83.836	41.346
711	83.816	41.339
710.9	83.788	41.324
710.8	83.78	41.301
710.7	83.765999	41.299
710.599999	83.795	41.295
710.5	83.813999	41.272
710.4	83.801	41.265
710.3	83.789999	41.26
710.2	83.784	41.26
710.099999	83.769	41.237
710	83.774	41.202
709.9	83.774	41.197
709.8	83.785	41.19
709.7	83.796	41.18
709.599999	83.764	41.169
709.5	83.747	41.152
709.4	83.768	41.13
709.3	83.78	41.13
709.2	83.822	41.107
709.099999	83.799	41.085
709	83.804999	41.09
708.9	83.757	41.089
708.8	83.806	41.071
708.7	83.736	41.073
708.599999	83.76	41.051
708.5	83.75	41.037
708.4	83.752	41.028
708.3	83.73	41.014
708.2	83.705	41.009
708.099999	83.706999	40.989
708	83.735	40.986
707.9	83.765	40.983999
707.8	83.791	40.97
707.7	83.767	40.971999
707.599999	83.772	40.915
707.5	83.746	40.92
707.4	83.732	40.93
707.3	83.721	40.901
707.2	83.708	40.902
707.099999	83.753999	40.906
707	83.735	40.876
706.9	83.757	40.855
706.8	83.763	40.837
706.7	83.764	40.844
706.599999	83.751	40.823
706.5	83.7	40.808
706.4	83.738	40.807
706.3	83.723	40.804
706.2	83.730999	40.779
706.099999	83.751	40.77
706	83.741	40.755
705.9	83.736999	40.738
705.8	83.765	40.739
705.7	83.755	40.737
705.599999	83.726999	40.721
705.5	83.758	40.707
705.4	83.729	40.711
705.3	83.682999	40.699
705.2	83.685	40.685
705.099999	83.702	40.679
705	83.705	40.669
704.9	83.73	40.644
704.8	83.742999	40.623
704.7	83.725	40.607
704.599999	83.725	40.607
704.5	83.725	40.6
704.4	83.713	40.591
704.3	83.703	40.587
704.2	83.705	40.573
704.099999	83.724	40.567
704	83.699	40.550999
703.9	83.682999	40.538
703.8	83.725	40.523
703.7	83.738	40.513
703.599999	83.74	40.5
703.5	83.742	40.506
703.4	83.705	40.495
703.3	83.677	40.495
703.2	83.697	40.481
703.099999	83.702	40.467
703	83.657	40.457
702.9	83.694999	40.432
702.8	83.679999	40.426
702.7	83.678	40.404
702.599999	83.655999	40.41
702.5	83.732	40.402
702.4	83.686	40.402
702.3	83.684	40.398
702.2	83.712	40.381
702.099999	83.713	40.355
702	83.716	40.366
701.9	83.693	40.358
701.8	83.672	40.363
701.7	83.718999	40.335
701.599999	83.72	40.335
701.5	83.696	40.318
701.4	83.667	40.306
701.3	83.637	40.318
701.2	83.7	40.284
701.099999	83.686	40.266
701	83.702	40.277
700.9	83.674	40.272
700.8	83.665	40.262
700.7	83.684	40.265
700.599999	83.679	40.239999
700.5	83.655	40.222
700.4	83.645	40.212
700.3	83.664	40.203
700.2	83.674	40.191
700.099999	83.675	40.197
700	83.645	40.192
699.9	83.667	40.172999
699.8	83.675999	40.177
699.7	83.655999	40.164
699.599999	83.658	40.156
699.5	83.643999	40.16
699.4	83.647	40.14
699.3	83.649	40.131
699.2	83.649	40.134
699.099999	83.666	40.122
699	83.693	40.111999
698.9	83.689	40.101
698.8	83.664	40.09
698.7	83.67	40.081
698.599999	83.648	40.07
698.5	83.614	40.07
698.4	83.626	40.055
698.3	83.635	40.046
698.2	83.639	40.043
698.099999	83.633	40.034
698	83.655999	40.024
697.9	83.623	40.028
697.8	83.611	40.027
697.7	83.611	40.017
697.599999	83.655	40.004
697.5	83.643999	40.01
697.4	83.62	39.987
697.3	83.679	39.988
697.2	83.667	39.994
697.099999	83.642	39.977
697	83.613	39.963
696.9	83.616	39.961
696.8	83.614999	39.95
696.7	83.665	39.944
696.599999	83.64	39.942
696.5	83.669	39.932
696.4	83.637	39.933
696.3	83.667	39.916
696.2	83.689	39.915
696.099999	83.642	39.926
696	83.616999	39.897
695.9	83.62	39.887
695.8	83.619	39.882
695.7	83.611999	39.86
695.599999	83.604999	39.845
695.5	83.658	39.881
695.4	83.604999	39.871
695.3	83.579	39.867
695.2	83.614999	39.853
695.099999	83.61	39.845
695	83.606	39.841
694.9	83.631999	39.841
694.8	83.613	39.837
694.7	83.62	39.83
694.599999	83.631	39.822
694.5	83.616	39.823
694.4	83.596	39.831
694.3	83.584999	39.815
694.2	83.599999	39.803
694.099999	83.608	39.793
694	83.623	39.78
693.9	83.611	39.782
693.8	83.611	39.792
693.7	83.581999	39.787
693.599999	83.572	39.777
693.5	83.583	39.752
693.4	83.569999	39.744
693.3	83.556	39.757
693.2	83.569999	39.757
693.099999	83.581	39.755
693	83.563	39.741
692.9	83.536	39.728
692.8	83.560999	39.727
692.7	83.592999	39.738
692.599999	83.566	39.735
692.5	83.584	39.726
692.4	83.581	39.721
692.3	83.575999	39.708
692.2	83.572	39.703
692.099999	83.568	39.709
692	83.587	39.703
691.9	83.569999	39.697
691.8	83.566	39.689
691.7	83.589	39.696
691.599999	83.565	39.673
691.5	83.560999	39.689
691.4	83.584	39.672
691.3	83.604999	39.673
691.2	83.557999	39.654
691.099999	83.581	39.663
691	83.575	39.675
690.9	83.574	39.671
690.8	83.521999	39.644
690.7	83.519	39.646
690.599999	83.541	39.654
690.5	83.545999	39.65
690.4	83.542	39.643
690.3	83.555	39.648
690.2	83.539	39.635
690.099999	83.589	39.642
690	83.598	39.625
689.9	83.544	39.629
689.8	83.521	39.636
689.7	83.52	39.632
689.599999	83.515	39.629
689.5	83.511	39.623
689.4	83.533	39.616
689.3	83.575999	39.612
689.2	83.548999	39.606
689.099999	83.538	39.607
689	83.548	39.608
688.9	83.544	39.595
688.8	83.542	39.605
688.7	83.55	39.609
688.599999	83.551	39.598
688.5	83.535	39.597
688.4	83.529	39.599
688.3	83.524	39.594
688.2	83.535	39.593
688.099999	83.528	39.594
688	83.511	39.576
687.9	83.519	39.566
687.8	83.528	39.554
687.7	83.525	39.565
687.599999	83.508	39.577
687.5	83.543	39.58
687.4	83.548	39.583
687.3	83.501	39.573
687.2	83.497	39.576
687.099999	83.538	39.572
687	83.548999	39.557
686.9	83.504	39.581
686.8	83.465999	39.564
686.7	83.516	39.562
686.599999	83.507	39.579
686.5	83.538	39.557
686.4	83.542	39.562
686.3	83.519	39.558
686.2	83.485	39.55
686.099999	83.544	39.545
686	83.5	39.545
685.9	83.509	39.55
685.8	83.511	39.567
685.7	83.481	39.565
685.599999	83.476	39.575
685.5	83.519	39.569
685.4	83.472	39.553
685.3	83.508	39.545
685.2	83.470999	39.548
685.099999	83.496	39.546
685	83.517	39.525
684.9	83.557	39.54
684.8	83.548999	39.535
684.7	83.509	39.53
684.599999	83.465999	39.56
684.5	83.506	39.58
684.4	83.5	39.568
684.3	83.509999	39.548
684.2	83.506	39.546
684.099999	83.492	39.548
684	83.464	39.552
683.9	83.464	39.544
683.8	83.47	39.534
683.7	83.453999	39.554
683.599999	83.477999	39.547
683.5	83.46	39.53
683.4	83.452	39.526
683.3	83.473	39.528
683.2	83.458	39.519
683.099999	83.469	39.518
683	83.473	39.534
682.9	83.443	39.531
682.8	83.443	39.532
682.7	83.457	39.532
682.599999	83.46	39.524
682.5	83.452	39.525
682.4	83.438	39.537
682.3	83.45	39.53
682.2	83.482	39.531
682.099999	83.491	39.535
682	83.469	39.526
681.9	83.465	39.517
681.8	83.465999	39.52
681.7	83.474999	39.529
681.599999	83.461	39.534
681.5	83.431	39.536
681.4	83.431	39.523
681.3	83.431	39.535
681.2	83.438999	39.545
681.099999	83.453999	39.572
681	83.447999	39.562
680.9	83.421	39.528
680.8	83.435999	39.556
680.7	83.409	39.562
680.599999	83.399999	39.573
680.5	83.393	39.555
680.4	83.404	39.547
680.3	83.379	39.559
680.2	83.444	39.575
680.099999	83.402	39.56
680	83.416	39.565
679.9	83.442	39.536
679.8	83.42	39.576
679.7	83.453	39.566
679.599999	83.444	39.572
679.5	83.417	39.56
679.4	83.42	39.59
679.3	83.402	39.581
679.2	83.437	39.556
679.099999	83.443	39.555
679	83.402	39.565
678.9	83.399999	39.56
678.8	83.425	39.582
678.7	83.438	39.572
678.599999	83.444	39.57
678.5	83.414	39.582
678.4	83.382	39.587
678.3	83.455	39.586
678.2	83.452	39.589
678.099999	83.472	39.6
678	83.438999	39.593
677.9	83.41	39.606
677.8	83.396	39.608
677.7	83.426999	39.609
677.599999	83.433	39.605
677.5	83.45	39.599
677.4	83.431999	39.603
677.3	83.425	39.616
677.2	83.425	39.612
677.099999	83.431999	39.605
677	83.401	39.617
676.9	83.367999	39.611
676.8	83.392	39.617
676.7	83.42	39.615
676.599999	83.406	39.621
676.5	83.378	39.638
676.4	83.387999	39.642
676.3	83.409	39.634
676.2	83.409	39.648
676.099999	83.401	39.642
676	83.393	39.63
675.9	83.379	39.642
675.8	83.404	39.628
675.7	83.387999	39.644
675.599999	83.389	39.636
675.5	83.383	39.668
675.4	83.366	39.657
675.3	83.366	39.661
675.2	83.375	39.668
675.099999	83.371	39.672
675	83.416	39.678
674.9	83.377	39.667
674.8	83.351	39.67
674.7	83.411999	39.674
674.599999	83.386	39.667
674.5	83.399999	39.682
674.4	83.389	39.675
674.3	83.364	39.693
674.2	83.387999	39.7
674.099999	83.360999	39.714
674	83.358	39.688
673.9	83.363	39.711
673.8	83.35	39.712
673.7	83.327	39.709
673.599999	83.323	39.738
673.5	83.351	39.717
673.4	83.362	39.721
673.3	83.387999	39.717
673.2	83.386	39.73
673.099999	83.345	39.742
673	83.331999	39.746
672.9	83.355	39.756
672.8	83.374	39.75
672.7	83.384999	39.76
672.599999	83.359	39.753
672.5	83.355999	39.758
672.4	83.34	39.767
672.3	83.3	39.771
672.2	83.308	39.748
672.099999	83.325	39.735
672	83.342	39.747
671.9	83.340999	39.756
671.8	83.351	39.761
671.7	83.348	39.775
671.599999	83.355999	39.783
671.5	83.348999	39.779
671.4	83.331999	39.778
671.3	83.322	39.771
671.2	83.343999	39.771
671.099999	83.336	39.797
671	83.313	39.8
670.9	83.343	39.804
670.8	83.374	39.804
670.7	83.375999	39.804
670.599999	83.33	39.817
670.5	83.358	39.839
670.4	83.352999	39.834
670.3	83.296	39.828
670.2	83.313999	39.814
670.099999	83.333	39.823
670	83.316	39.831
669.9	83.304999	39.833
669.8	83.296	39.83
669.7	83.285	39.843
669.599999	83.277999	39.854
